serial, year, department, image, page
671, ,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/45781_1173593.jpg, http://www.artic.edu/aic/collections/artwork/154054?search_no=1&index=2
672,550,94, , http://www.artic.edu/aic/collections/artwork/60837?search_no=1&index=4
673,470,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/5108_762323.jpg, http://www.artic.edu/aic/collections/artwork/103304?search_no=1&index=3
674,500,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/4442_762317.jpg, http://www.artic.edu/aic/collections/artwork/48978?search_no=1&index=5
675,167,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000089/130122_734231.jpg, http://www.artic.edu/aic/collections/artwork/4528?search_no=1&index=0
676,145,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000100/139683_846825.jpg, http://www.artic.edu/aic/collections/artwork/5642?search_no=1&index=2
677,120,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000100/139700_847001.jpg, http://www.artic.edu/aic/collections/artwork/182871?search_no=1&index=3
678,153,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000100/139684_846842.jpg, http://www.artic.edu/aic/collections/artwork/5644?search_no=1&index=1
679, ,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000091/132254_747460.jpg, http://www.artic.edu/aic/collections/artwork/5630?search_no=1&index=4
680,114,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000091/132255_747466.jpg, http://www.artic.edu/aic/collections/artwork/5632?search_no=1&index=5
681, ,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000089/129988_733428.jpg, http://www.artic.edu/aic/collections/artwork/111010?search_no=1&index=6
682,336,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000139/183000_1455762.jpg, http://www.artic.edu/aic/collections/artwork/9696?search_no=1&index=9
683, ,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000089/130091_734046.jpg, http://www.artic.edu/aic/collections/artwork/9706?search_no=1&index=7
684,306,94, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000100/139661_846611.jpg, http://www.artic.edu/aic/collections/artwork/9755?search_no=1&index=8
685,1475,14, , http://www.artic.edu/aic/collections/artwork/106372?search_no=1&index=0
686,1560,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000124/165189_1258617.jpg, http://www.artic.edu/aic/collections/artwork/118551?search_no=1&index=1
687,1150,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/2514_759047.jpg, http://www.artic.edu/aic/collections/artwork/50921?search_no=1&index=2
688,1390,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/10041_1170833.jpg, http://www.artic.edu/aic/collections/artwork/107681?search_no=1&index=3
689,1535,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000002/2062_358504.jpg, http://www.artic.edu/aic/collections/artwork/25316?search_no=1&index=4
690, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/1415_1207937.jpg, http://www.artic.edu/aic/collections/artwork/27747?search_no=1&index=6
691,1420,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/47045_1180453.jpg, http://www.artic.edu/aic/collections/artwork/59897?search_no=1&index=5
692,1340,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/4197_1161873.jpg, http://www.artic.edu/aic/collections/artwork/33276?search_no=1&index=8
693,1391,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/2497_1377719.jpg, http://www.artic.edu/aic/collections/artwork/52560?search_no=1&index=7
694,1275,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000008/59803_189401.jpg, http://www.artic.edu/aic/collections/artwork/16241?search_no=1&index=9
695,1560,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/165167_1330057.jpg, http://www.artic.edu/aic/collections/artwork/106197?search_no=1&index=0
696,1500,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000056/100485_522652.jpg, http://www.artic.edu/aic/collections/artwork/116250?search_no=1&index=1
697, ,14, , http://www.artic.edu/aic/collections/artwork/116682?search_no=1&index=2
698, ,14, , http://www.artic.edu/aic/collections/artwork/116462?search_no=1&index=4
699, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000065/108095_578359.jpg, http://www.artic.edu/aic/collections/artwork/116808?search_no=1&index=3
700,1475,14, , http://www.artic.edu/aic/collections/artwork/106372?search_no=1&index=5
701,1654,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000072/1975_623304.jpg, http://www.artic.edu/aic/collections/artwork/111649?search_no=1&index=7
702,1800,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000081/122224_679709.jpg, http://www.artic.edu/aic/collections/artwork/112055?search_no=1&index=8
703, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/1414_1173753.jpg, http://www.artic.edu/aic/collections/artwork/30427?search_no=1&index=9
704,1520,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/3103_590788.jpg, http://www.artic.edu/aic/collections/artwork/80538?search_no=1&index=6
705,1500,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000056/100485_522652.jpg, http://www.artic.edu/aic/collections/artwork/116250?search_no=5&index=0
706, ,14, , http://www.artic.edu/aic/collections/artwork/116682?search_no=5&index=1
707, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000065/108095_578359.jpg, http://www.artic.edu/aic/collections/artwork/116808?search_no=5&index=2
708,1500,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000055/98764_510984.jpg, http://www.artic.edu/aic/collections/artwork/116675?search_no=5&index=4
709, ,14, , http://www.artic.edu/aic/collections/artwork/116462?search_no=5&index=3
710, ,14, , http://www.artic.edu/aic/collections/artwork/118572?search_no=5&index=7
711,1500,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000055/98758_510954.jpg, http://www.artic.edu/aic/collections/artwork/116680?search_no=5&index=5
712,1600,14, , http://www.artic.edu/aic/collections/artwork/118571?search_no=5&index=6
713, ,14, , http://www.artic.edu/aic/collections/artwork/118573?search_no=5&index=8
714, ,14, , http://www.artic.edu/aic/collections/artwork/118574?search_no=5&index=9
715,1475,14, , http://www.artic.edu/aic/collections/artwork/106372?search_no=1&index=1
716,1800,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000081/122224_679709.jpg, http://www.artic.edu/aic/collections/artwork/112055?search_no=1&index=2
717,1560,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000104/143337_889779.jpg, http://www.artic.edu/aic/collections/artwork/116366?search_no=1&index=3
718,1570,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000104/143339_889799.jpg, http://www.artic.edu/aic/collections/artwork/116371?search_no=1&index=4
719,1510,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000125/166003_1269580.jpg, http://www.artic.edu/aic/collections/artwork/116363?search_no=1&index=7
720,1560,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000124/165189_1258617.jpg, http://www.artic.edu/aic/collections/artwork/118551?search_no=1&index=6
721,1520,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000010/77622_375720.jpg, http://www.artic.edu/aic/collections/artwork/111801?search_no=1&index=5
722, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000096/135856_801878.jpg, http://www.artic.edu/aic/collections/artwork/116210?search_no=1&index=8
723,1550,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000084/44112_696333.jpg, http://www.artic.edu/aic/collections/artwork/106193?search_no=1&index=9
724,1490,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000004/39482_361529.jpg, http://www.artic.edu/aic/collections/artwork/16319?search_no=1&index=2
725, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/1414_1173753.jpg, http://www.artic.edu/aic/collections/artwork/30427?search_no=1&index=0
726,1326,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000003/27252_361219.jpg, http://www.artic.edu/aic/collections/artwork/8254?search_no=1&index=1
727,1490,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/39632_1180373.jpg, http://www.artic.edu/aic/collections/artwork/16321?search_no=1&index=3
728,1400,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/3523_759239.jpg, http://www.artic.edu/aic/collections/artwork/87272?search_no=1&index=5
729, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/47734_354962.jpg, http://www.artic.edu/aic/collections/artwork/29723?search_no=1&index=8
730,1490,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/1761_354750.jpg, http://www.artic.edu/aic/collections/artwork/16313?search_no=1&index=4
731,1401,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/4795_1167323.jpg, http://www.artic.edu/aic/collections/artwork/60819?search_no=1&index=6
732, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000003/27254_361231.jpg, http://www.artic.edu/aic/collections/artwork/29719?search_no=1&index=7
733, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000140/183932_1465703.jpg, http://www.artic.edu/aic/collections/artwork/68456?search_no=1&index=9
734, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/73459_1209517.jpg, http://www.artic.edu/aic/collections/artwork/119744?search_no=2&index=0
735, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/73888_1209587.jpg, http://www.artic.edu/aic/collections/artwork/119959?search_no=2&index=1
736, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/73474_1209797.jpg, http://www.artic.edu/aic/collections/artwork/119333?search_no=2&index=3
737, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/73541_1209457.jpg, http://www.artic.edu/aic/collections/artwork/119547?search_no=2&index=2
738,1340,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/4197_1161873.jpg, http://www.artic.edu/aic/collections/artwork/33276?search_no=2&index=4
739,1275,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000008/59803_189401.jpg, http://www.artic.edu/aic/collections/artwork/16241?search_no=2&index=5
740,1350,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/2065_1166233.jpg, http://www.artic.edu/aic/collections/artwork/25332?search_no=2&index=7
741,1480,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/5407_1380955.jpg, http://www.artic.edu/aic/collections/artwork/110673?search_no=2&index=8
742, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/73453_1209377.jpg, http://www.artic.edu/aic/collections/artwork/119332?search_no=2&index=9
743,1500,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000088/128548_722520.jpg, http://www.artic.edu/aic/collections/artwork/82511?search_no=2&index=6
744,1520,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/3103_590788.jpg, http://www.artic.edu/aic/collections/artwork/80538?search_no=5&index=0
745,1550,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/76899_1169343.jpg, http://www.artic.edu/aic/collections/artwork/25349?search_no=5&index=1
746,1550,14, , http://www.artic.edu/aic/collections/artwork/25354?search_no=5&index=2
747,1510,14, , http://www.artic.edu/aic/collections/artwork/25335?search_no=5&index=3
748,1510,14, , http://www.artic.edu/aic/collections/artwork/25337?search_no=5&index=4
749, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/73533_1209397.jpg, http://www.artic.edu/aic/collections/artwork/119335?search_no=5&index=5
750, ,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/73545_1209477.jpg, http://www.artic.edu/aic/collections/artwork/119665?search_no=5&index=6
751,1520,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000140/183911_1465465.jpg, http://www.artic.edu/aic/collections/artwork/94174?search_no=5&index=8
752,1390,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/10041_1170833.jpg, http://www.artic.edu/aic/collections/artwork/107681?search_no=5&index=9
753,1400,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000035/90571_451761.jpg, http://www.artic.edu/aic/collections/artwork/50900?search_no=5&index=7
754, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/4757_591811.jpg, http://www.artic.edu/aic/collections/artwork/151086?search_no=65&index=0
755,1705,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/172716_1357783.jpg, http://www.artic.edu/aic/collections/artwork/210511?search_no=65&index=1
756,1875,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000125/70985_1272822.jpg, http://www.artic.edu/aic/collections/artwork/156494?search_no=65&index=2
757, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000112/156092_1119015.jpg, http://www.artic.edu/aic/collections/artwork/49336?search_no=65&index=3
758, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000075/8613_636952.jpg, http://www.artic.edu/aic/collections/artwork/8378?search_no=65&index=4
759,1720,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/69356_1159833.jpg, http://www.artic.edu/aic/collections/artwork/131916?search_no=65&index=5
760, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000031/80511_437798.jpg, http://www.artic.edu/aic/collections/artwork/131858?search_no=65&index=6
761,1592,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000021/86203_407673.jpg, http://www.artic.edu/aic/collections/artwork/87310?search_no=65&index=7
762, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000021/51671_250009.jpg, http://www.artic.edu/aic/collections/artwork/28293?search_no=65&index=8
763,1498,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/68546_682273.jpg, http://www.artic.edu/aic/collections/artwork/65870?search_no=65&index=9
764,1368,8, , http://www.artic.edu/aic/collections/artwork/79505?search_no=1&index=0
765,1644,8, , http://www.artic.edu/aic/collections/artwork/13451?search_no=1&index=1
766, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/170109_1336478.jpg, http://www.artic.edu/aic/collections/artwork/70091?search_no=1&index=5
767, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/176040_1380329.jpg, http://www.artic.edu/aic/collections/artwork/70093?search_no=1&index=6
768,1998,8, , http://www.artic.edu/aic/collections/artwork/182984?search_no=1&index=4
769, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000127/169166_1296625.jpg, http://www.artic.edu/aic/collections/artwork/69770?search_no=1&index=7
770,1644,8, , http://www.artic.edu/aic/collections/artwork/72791?search_no=1&index=3
771,618,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/42646_779613.jpg, http://www.artic.edu/aic/collections/artwork/32945?search_no=1&index=2
772, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/2898_761963.jpg, http://www.artic.edu/aic/collections/artwork/69801?search_no=1&index=8
773, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/176043_1380359.jpg, http://www.artic.edu/aic/collections/artwork/69810?search_no=1&index=9
774, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000046/74427_318605.jpg, http://www.artic.edu/aic/collections/artwork/93008?search_no=46&index=0
775,1480,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/47065_1180903.jpg, http://www.artic.edu/aic/collections/artwork/51815?search_no=46&index=1
776, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000023/87346_416064.jpg, http://www.artic.edu/aic/collections/artwork/14848?search_no=46&index=2
777,1700,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000023/87357_416130.jpg, http://www.artic.edu/aic/collections/artwork/62169?search_no=46&index=3
778, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000103/19343_877533.jpg, http://www.artic.edu/aic/collections/artwork/60898?search_no=46&index=4
779,1616,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000112/156091_1119005.jpg, http://www.artic.edu/aic/collections/artwork/60235?search_no=46&index=5
780, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/28196_682143.jpg, http://www.artic.edu/aic/collections/artwork/30969?search_no=46&index=6
781,1832,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/73503_682283.jpg, http://www.artic.edu/aic/collections/artwork/92944?search_no=46&index=7
782, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000055/99349_514635.jpg, http://www.artic.edu/aic/collections/artwork/58075?search_no=46&index=9
783, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/74425_1160533.jpg, http://www.artic.edu/aic/collections/artwork/76877?search_no=46&index=8
784, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000126/167654_1281953.jpg, http://www.artic.edu/aic/collections/artwork/47169?search_no=2&index=1
785, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/73040_1160053.jpg, http://www.artic.edu/aic/collections/artwork/199647?search_no=2&index=0
786, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000051/7187_342552.jpg, http://www.artic.edu/aic/collections/artwork/130679?search_no=2&index=3
787, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/68272_673020.jpg, http://www.artic.edu/aic/collections/artwork/24498?search_no=2&index=4
788, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000072/4171_624270.jpg, http://www.artic.edu/aic/collections/artwork/148390?search_no=2&index=5
789, ,8, , http://www.artic.edu/aic/collections/artwork/144918?search_no=2&index=2
790, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000126/167650_1281913.jpg, http://www.artic.edu/aic/collections/artwork/23452?search_no=2&index=6
791, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/32204_1171883.jpg, http://www.artic.edu/aic/collections/artwork/143612?search_no=2&index=7
792, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000088/55682_728332.jpg, http://www.artic.edu/aic/collections/artwork/131742?search_no=2&index=9
793, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000026/150904_1058505.jpg, http://www.artic.edu/aic/collections/artwork/156489?search_no=2&index=8
794, ,8, , http://www.artic.edu/aic/collections/artwork/193417?search_no=1&index=0
795, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000075/6327_637972.jpg, http://www.artic.edu/aic/collections/artwork/149096?search_no=1&index=1
796, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000073/53052_624978.jpg, http://www.artic.edu/aic/collections/artwork/144403?search_no=1&index=2
797, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/69043_673131.jpg, http://www.artic.edu/aic/collections/artwork/104988?search_no=1&index=3
798, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000073/47035_624876.jpg, http://www.artic.edu/aic/collections/artwork/101464?search_no=1&index=4
799, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000059/103422_540288.jpg, http://www.artic.edu/aic/collections/artwork/11512?search_no=1&index=5
800, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/68155_673010.jpg, http://www.artic.edu/aic/collections/artwork/58541?search_no=1&index=6
801, ,8, , http://www.artic.edu/aic/collections/artwork/156608?search_no=1&index=7
802, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000082/20871_682025.jpg, http://www.artic.edu/aic/collections/artwork/25650?search_no=1&index=8
803, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000104/77030_889572.jpg, http://www.artic.edu/aic/collections/artwork/156605?search_no=1&index=9
804,1392,8, , http://www.artic.edu/aic/collections/artwork/158472?search_no=2&index=0
805,1392,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000004/32251_361343.jpg, http://www.artic.edu/aic/collections/artwork/185001?search_no=2&index=1
806,918,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000125/40885_1272759.jpg, http://www.artic.edu/aic/collections/artwork/21942?search_no=2&index=3
807,918,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/3807_1357450.jpg, http://www.artic.edu/aic/collections/artwork/22525?search_no=2&index=2
808, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000023/19566_414489.jpg, http://www.artic.edu/aic/collections/artwork/118324?search_no=2&index=5
809,918,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000125/40859_1272705.jpg, http://www.artic.edu/aic/collections/artwork/12708?search_no=2&index=4
810,1392,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/57107_1378140.jpg, http://www.artic.edu/aic/collections/artwork/185180?search_no=2&index=6
811,918,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000125/40861_1272714.jpg, http://www.artic.edu/aic/collections/artwork/12711?search_no=2&index=7
812,918,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000125/40888_1272777.jpg, http://www.artic.edu/aic/collections/artwork/21982?search_no=2&index=8
813,918,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000125/40887_1272768.jpg, http://www.artic.edu/aic/collections/artwork/21951?search_no=2&index=9
814,1991,24, , http://www.artic.edu/aic/collections/artwork/152961?search_no=11&index=0
815,1968,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/5133_1164043.jpg, http://www.artic.edu/aic/collections/artwork/102234?search_no=11&index=1
816,2002,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/173032_1336280.jpg, http://www.artic.edu/aic/collections/artwork/181091?search_no=11&index=2
817,1955,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/3348_1357460.jpg, http://www.artic.edu/aic/collections/artwork/86385?search_no=11&index=3
818,1974,24, , http://www.artic.edu/aic/collections/artwork/118981?search_no=11&index=5
819,1950,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/120994_670624.jpg, http://www.artic.edu/aic/collections/artwork/76244?search_no=11&index=6
820,1987,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/6229_592018.jpg, http://www.artic.edu/aic/collections/artwork/146989?search_no=11&index=4
821,1954,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/120997_670642.jpg, http://www.artic.edu/aic/collections/artwork/4884?search_no=11&index=7
822,2000,24, , http://www.artic.edu/aic/collections/artwork/160226?search_no=11&index=8
823,1953,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/120996_670636.jpg, http://www.artic.edu/aic/collections/artwork/83642?search_no=11&index=9
824,1992,24, , http://www.artic.edu/aic/collections/artwork/180799?search_no=1&index=1
825,1973,24, , http://www.artic.edu/aic/collections/artwork/45860?search_no=1&index=0
826,1993,24, , http://www.artic.edu/aic/collections/artwork/180795?search_no=1&index=2
827,1992,24, , http://www.artic.edu/aic/collections/artwork/180801?search_no=1&index=3
828,1996,24, , http://www.artic.edu/aic/collections/artwork/180798?search_no=1&index=4
829,1996,24, , http://www.artic.edu/aic/collections/artwork/180803?search_no=1&index=5
830,1996,24, , http://www.artic.edu/aic/collections/artwork/180805?search_no=1&index=6
831,1998,24, , http://www.artic.edu/aic/collections/artwork/180809?search_no=1&index=7
832,1992,24, , http://www.artic.edu/aic/collections/artwork/158455?search_no=1&index=9
833,1992,24, , http://www.artic.edu/aic/collections/artwork/180792?search_no=1&index=8
834,1989,24, , http://www.artic.edu/aic/collections/artwork/159824?search_no=2&index=0
835,1993,24, , http://www.artic.edu/aic/collections/artwork/146922?search_no=2&index=1
836,1991,24, , http://www.artic.edu/aic/collections/artwork/180585?search_no=2&index=2
837,1991,24, , http://www.artic.edu/aic/collections/artwork/152961?search_no=2&index=3
838,1949,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000106/35852_912933.jpg, http://www.artic.edu/aic/collections/artwork/111064?search_no=2&index=5
839,1990,24, , http://www.artic.edu/aic/collections/artwork/184373?search_no=2&index=4
840,1995,24, , http://www.artic.edu/aic/collections/artwork/203087?search_no=2&index=6
841,1966,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000096/43853_791917.jpg, http://www.artic.edu/aic/collections/artwork/187046?search_no=2&index=7
842,1966,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000096/43854_791927.jpg, http://www.artic.edu/aic/collections/artwork/187041?search_no=2&index=9
843,190,24, , http://www.artic.edu/aic/collections/artwork/205412?search_no=2&index=8
844,1958,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/173101_1336838.jpg, http://www.artic.edu/aic/collections/artwork/184164?search_no=1&index=0
845,2004,24, , http://www.artic.edu/aic/collections/artwork/186381?search_no=1&index=2
846,1997,24, , http://www.artic.edu/aic/collections/artwork/184111?search_no=1&index=1
847,2005,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/132763_1330710.jpg, http://www.artic.edu/aic/collections/artwork/194544?search_no=1&index=4
848,2006,24, , http://www.artic.edu/aic/collections/artwork/200601?search_no=1&index=3
849,1997,24, , http://www.artic.edu/aic/collections/artwork/156080?search_no=1&index=5
850,1972,24, , http://www.artic.edu/aic/collections/artwork/189072?search_no=1&index=7
851,2001,24, , http://www.artic.edu/aic/collections/artwork/181097?search_no=1&index=8
852,1967,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000135/179256_1410791.jpg, http://www.artic.edu/aic/collections/artwork/47147?search_no=1&index=6
853,1968,24, , http://www.artic.edu/aic/collections/artwork/184166?search_no=1&index=9
854,1992,24, , http://www.artic.edu/aic/collections/artwork/180799?search_no=1&index=0
855,1993,24, , http://www.artic.edu/aic/collections/artwork/180795?search_no=1&index=1
856,1992,24, , http://www.artic.edu/aic/collections/artwork/180801?search_no=1&index=2
857,1996,24, , http://www.artic.edu/aic/collections/artwork/180798?search_no=1&index=3
858,1996,24, , http://www.artic.edu/aic/collections/artwork/180805?search_no=1&index=5
859,1996,24, , http://www.artic.edu/aic/collections/artwork/180803?search_no=1&index=4
